#{"t_start": 1763052443.3852305, "env_id": "GridWorld-v3"}
r,l,t
128.0,100,145.685303
60.0,100,145.845962
169.5,100,146.012367
125.5,100,146.17389
25.5,13,146.185833
197.0,100,146.316678
-100.0,100,146.484301
257.5,100,146.661067
153.0,100,146.822752
142.0,100,146.979942
175.0,100,147.07639
19.0,65,147.215986
87.0,100,147.387034
61.0,16,147.404119
58.0,20,147.425628
378.5,100,147.600652
296.0,100,147.771959
-100.0,100,147.860869
119.5,62,147.984895
125.5,100,148.146129
-14.0,16,148.161726
11.5,5,148.167252
10.5,12,148.175185
246.5,100,148.342062
164.0,100,148.435774
153.0,100,148.594267
33.0,39,148.631104
164.0,100,148.785131
116.5,82,148.925093
131.0,100,149.082078
224.5,100,149.184909
131.0,100,149.355594
-100.0,100,149.521432
180.5,100,149.694374
384.0,100,149.852063
156.0,64,149.911655
131.5,100,150.065921
-2.0,8,150.073543
115.0,100,150.23497
235.5,100,150.328847
34.0,33,150.433529
164.0,100,150.603518
131.0,100,150.692816
180.5,100,150.847956
158.5,100,151.003343
131.0,100,151.166038
81.5,100,151.261787
54.0,100,151.432128
97.0,59,151.557486
13.0,15,151.570816
12.5,4,151.574331
196.0,91,151.738335
153.0,100,151.825269
224.5,100,151.984979
268.5,100,152.146292
285.0,100,152.315587
170.0,100,152.410274
148.0,100,152.640256
32.5,17,152.658711
164.0,100,152.859827
32.0,100,153.026922
263.0,100,153.185001
48.5,29,153.21509
-219.0,100,153.394988
158.5,100,153.481908
4.5,7,153.560799
9.5,14,153.573478
-67.0,100,153.660525
131.0,100,153.843948
54.5,28,153.874319
7.0,4,153.879478
7.5,4,153.883993
213.5,100,154.059551
186.0,100,154.226752
164.0,100,154.39389
131.0,100,154.57371
-100.0,100,154.6721
263.0,100,154.833243
65.0,100,154.993743
142.0,100,155.163696
7.0,21,155.175854
34.5,100,155.337169
12.5,4,155.343432
21.0,12,155.355446
-1.0,7,155.362625
153.0,100,155.536103
158.5,100,155.660649
36.5,19,155.755806
4.5,12,155.765729
38.5,17,155.782609
213.5,100,155.962758
61.5,61,156.015351
-1.0,2,156.017351
208.0,100,156.461849
